0.57627,0.57627,0.54054,0.54054,0.57627,0.67785,0.54238,0.60855,0.54146,0.57326,0.57627,0.57627,0.57627,0.57326,0.58643,0.54238,0.54054,0.57627,0.5783,0.54146,0.57326,0.55464,0.57627,0.60855,0.57627,0.60855,0.57627,0.54146,0.57627,0.5783,0.57627,0.56238,0.54238,0.54238,0.56238,0.57326,0.54054,0.67785,0.57627,0.5556,0.54054,0.56238,0.67785,0.57326,0.54146,0.54238,0.54146,0.5783,0.57326,0.55464,0.55464,0.57326,0.57627,0.57627,0.56238,0.56433,0.56238,0.56238,0.56238,0.58643,0.56238,0.57326,0.67785,0.56238,0.54054,0.5556,0.57627,0.57627,0.57627,0.56433,0.54054,0.56433,0.57326,0.54146,0.56238,0.60855,0.57326,0.54238,0.54054,0.57326,0.54238,0.57627,0.57326,0.54238,0.56238,0.57326,0.56238,0.57326,0.57326,0.5783,0.5556,0.56238,0.54054,0.57627,0.57627,0.56238,0.57627,0.54146,0.5783,0.54146,0.5556,0.57627,0.58643,0.55464,0.57627,0.60855,0.54238,0.57627,0.56238,0.57627,0.67785,0.56238,0.57627,0.67785,0.67785,0.56433,0.56238,0.56238,0.5783,0.57326,0.54054,0.57627,0.60855,0.56238,0.58643,0.60855,0.54054,0.54054,0.57326,0.57326,0.54146,0.54238,0.57627,0.67785,0.57326,0.56238,0.54238,0.67785,0.55464,0.56238,0.56238,0.5783,0.57627,0.5556,0.57627,0.56238,0.57627,0.58643,0.58643,0.67785,0.54238,0.54054,0.5556,0.57326,0.67785,0.57627,0.54054,0.54054,0.54146,0.58643,0.54054,0.57627,0.60855,0.5783,0.54238,0.56433,0.57326,0.57326,0.5783,0.58643,0.58643,0.56238,0.5783,0.5783,0.55464,0.60855,0.57627,0.57326,0.54146,0.67785,0.67785,0.56238,0.57326,0.57627,0.54146,0.54054,0.57627,0.5783,0.55464,0.5783,0.57627,0.54054,0.54054,0.57627,0.56238,0.5556,0.54054,0.57627,0.55464,0.56433
0.01741,0.0070892,0.14478,0.14478,0.01741,0.017575,0.1269,-0.047144,0.090315,0.14033,0.01741,0.0070892,0.0070892,0.14033,0.037478,0.1269,0.14478,0.0070892,0.066058,0.090315,0.14033,0.016627,0.0070892,-0.047144,0.0070892,-0.047144,0.0070892,0.090315,0.0070892,0.066058,0.0070892,-0.031874,0.1269,0.1269,-0.031874,0.14033,0.14478,0.017575,0.0070892,0.14626,0.14478,0.13305,0.017575,0.14033,0.090315,0.1269,0.090315,0.066058,0.14033,0.016627,0.016627,0.14033,0.0070892,0.0070892,-0.031874,0.028314,-0.031874,-0.031874,-0.031874,0.037478,-0.031874,0.14033,0.017575,0.13305,0.070178,0.14626,0.0070892,0.01741,0.01741,0.028314,0.14478,0.028314,0.14033,0.090315,-0.031874,-0.047144,0.14033,0.1269,0.14478,0.14033,0.1269,0.01741,0.14033,0.1269,-0.031874,0.14033,0.13305,0.14033,0.14033,0.066058,0.14626,-0.031874,0.14478,0.0070892,0.0070892,-0.031874,0.0070892,0.090315,0.066058,0.090315,0.14626,0.0070892,0.037478,0.016627,0.01741,-0.047144,0.1269,0.0070892,-0.031874,0.01741,0.017575,0.13305,0.0070892,0.017575,0.017575,0.028314,-0.031874,-0.031874,0.066058,0.14033,0.070178,0.0070892,-0.047144,-0.031874,0.037478,-0.047144,0.14478,0.070178,0.14033,0.14033,0.090315,0.1269,0.01741,0.017575,0.14033,-0.031874,0.1269,0.017575,0.016627,-0.031874,-0.031874,0.066058,0.01741,0.14626,0.0070892,-0.031874,0.0070892,0.037478,0.037478,0.017575,0.1269,0.070178,0.14626,0.14033,0.017575,0.0070892,0.070178,0.14478,0.090315,0.037478,0.070178,0.0070892,-0.047144,0.066058,0.1269,0.028314,0.14033,0.14033,0.066058,0.037478,0.037478,-0.031874,0.066058,0.066058,0.016627,-0.047144,0.01741,0.14033,0.090315,0.017575,0.017575,0.13305,0.14033,0.0070892,0.090315,0.070178,0.01741,0.066058,0.016627,0.066058,0.01741,0.14478,0.14478,0.0070892,0.13305,0.14626,0.070178,0.01741,0.016627,0.028314
0.042096,0.12817,-0.025073,-0.025073,0.042096,0.059894,-0.043049,0.057088,-0.010957,0.14695,0.042096,0.12817,0.12817,0.14695,0.078002,-0.043049,-0.025073,0.12817,0.033503,-0.010957,0.14695,-0.0056875,0.12817,0.057088,0.12817,0.057088,0.12817,-0.010957,0.12817,0.033503,0.12817,0.034454,-0.043049,-0.043049,0.034454,0.14695,-0.025073,0.059894,0.12817,-0.023309,-0.025073,-0.053786,0.059894,0.14695,-0.010957,-0.043049,-0.010957,0.033503,0.14695,-0.0056875,-0.0056875,0.14695,0.12817,0.12817,0.034454,-0.055738,0.034454,0.034454,0.034454,0.078002,0.034454,0.14695,0.059894,-0.053786,-0.043686,-0.023309,0.12817,0.042096,0.042096,-0.055738,-0.025073,-0.055738,0.14695,-0.010957,0.034454,0.057088,0.14695,-0.043049,-0.025073,0.14695,-0.043049,0.042096,0.14695,-0.043049,0.034454,0.14695,-0.053786,0.14695,0.14695,0.033503,-0.023309,0.034454,-0.025073,0.12817,0.12817,0.034454,0.12817,-0.010957,0.033503,-0.010957,-0.023309,0.12817,0.078002,-0.0056875,0.042096,0.057088,-0.043049,0.12817,0.034454,0.042096,0.059894,-0.053786,0.12817,0.059894,0.059894,-0.055738,0.034454,0.034454,0.033503,0.14695,-0.043686,0.12817,0.057088,0.034454,0.078002,0.057088,-0.025073,-0.043686,0.14695,0.14695,-0.010957,-0.043049,0.042096,0.059894,0.14695,0.034454,-0.043049,0.059894,-0.0056875,0.034454,0.034454,0.033503,0.042096,-0.023309,0.12817,0.034454,0.12817,0.078002,0.078002,0.059894,-0.043049,-0.043686,-0.023309,0.14695,0.059894,0.12817,-0.043686,-0.025073,-0.010957,0.078002,-0.043686,0.12817,0.057088,0.033503,-0.043049,-0.055738,0.14695,0.14695,0.033503,0.078002,0.078002,0.034454,0.033503,0.033503,-0.0056875,0.057088,0.042096,0.14695,-0.010957,0.059894,0.059894,-0.053786,0.14695,0.12817,-0.010957,-0.043686,0.042096,0.033503,-0.0056875,0.033503,0.042096,-0.025073,-0.025073,0.12817,-0.053786,-0.023309,-0.043686,0.042096,-0.0056875,-0.055738
-0.020668,0.025862,0.030731,0.030731,-0.020668,0.011235,-0.0082802,0.047527,0.035822,0.03854,-0.020668,0.025862,0.025862,0.03854,0.10014,-0.0082802,0.030731,0.025862,0.078969,0.035822,0.03854,0.12569,0.025862,0.047527,0.025862,0.047527,0.025862,0.035822,0.025862,0.078969,0.025862,-0.0096425,-0.0082802,-0.0082802,-0.0096425,0.03854,0.030731,0.011235,0.025862,0.11856,0.030731,0.039754,0.011235,0.03854,0.035822,-0.0082802,0.035822,0.078969,0.03854,0.12569,0.12569,0.03854,0.025862,0.025862,-0.0096425,0.040994,-0.0096425,-0.0096425,-0.0096425,0.10014,-0.0096425,0.03854,0.011235,0.039754,-0.009141,0.11856,0.025862,-0.020668,-0.020668,0.040994,0.030731,0.040994,0.03854,0.035822,-0.0096425,0.047527,0.03854,-0.0082802,0.030731,0.03854,-0.0082802,-0.020668,0.03854,-0.0082802,-0.0096425,0.03854,0.039754,0.03854,0.03854,0.078969,0.11856,-0.0096425,0.030731,0.025862,0.025862,-0.0096425,0.025862,0.035822,0.078969,0.035822,0.11856,0.025862,0.10014,0.12569,-0.020668,0.047527,-0.0082802,0.025862,-0.0096425,-0.020668,0.011235,0.039754,0.025862,0.011235,0.011235,0.040994,-0.0096425,-0.0096425,0.078969,0.03854,-0.009141,0.025862,0.047527,-0.0096425,0.10014,0.047527,0.030731,-0.009141,0.03854,0.03854,0.035822,-0.0082802,-0.020668,0.011235,0.03854,-0.0096425,-0.0082802,0.011235,0.12569,-0.0096425,-0.0096425,0.078969,-0.020668,0.11856,0.025862,-0.0096425,0.025862,0.10014,0.10014,0.011235,-0.0082802,-0.009141,0.11856,0.03854,0.011235,0.025862,-0.009141,0.030731,0.035822,0.10014,-0.009141,0.025862,0.047527,0.078969,-0.0082802,0.040994,0.03854,0.03854,0.078969,0.10014,0.10014,-0.0096425,0.078969,0.078969,0.12569,0.047527,-0.020668,0.03854,0.035822,0.011235,0.011235,0.039754,0.03854,0.025862,0.035822,-0.009141,-0.020668,0.078969,0.12569,0.078969,-0.020668,0.030731,0.030731,0.025862,0.039754,0.11856,-0.009141,-0.020668,0.12569,0.040994
0.057761,0.23262,0.26682,0.26682,0.057761,0.041019,0.073772,-0.0042982,0.089187,0.067643,0.057761,0.23262,0.23262,0.067643,0.019959,0.073772,0.26682,0.23262,0.22144,0.089187,0.067643,0.1183,0.23262,-0.0042982,0.23262,-0.0042982,0.23262,0.089187,0.23262,0.22144,0.23262,0.1605,0.073772,0.073772,0.1605,0.067643,0.26682,0.041019,0.23262,0.089914,0.26682,0.066015,0.041019,0.067643,0.089187,0.073772,0.089187,0.22144,0.067643,0.1183,0.1183,0.067643,0.23262,0.23262,0.1605,0.21749,0.1605,0.1605,0.1605,0.019959,0.1605,0.067643,0.041019,0.066015,0.18636,0.089914,0.23262,0.057761,0.057761,0.21749,0.26682,0.21749,0.067643,0.089187,0.1605,-0.0042982,0.067643,0.073772,0.26682,0.067643,0.073772,0.057761,0.067643,0.073772,0.1605,0.067643,0.066015,0.067643,0.067643,0.22144,0.089914,0.1605,0.26682,0.23262,0.23262,0.1605,0.23262,0.089187,0.22144,0.089187,0.089914,0.23262,0.019959,0.1183,0.057761,-0.0042982,0.073772,0.23262,0.1605,0.057761,0.041019,0.066015,0.23262,0.041019,0.041019,0.21749,0.1605,0.1605,0.22144,0.067643,0.18636,0.23262,-0.0042982,0.1605,0.019959,-0.0042982,0.26682,0.18636,0.067643,0.067643,0.089187,0.073772,0.057761,0.041019,0.067643,0.1605,0.073772,0.041019,0.1183,0.1605,0.1605,0.22144,0.057761,0.089914,0.23262,0.1605,0.23262,0.019959,0.019959,0.041019,0.073772,0.18636,0.089914,0.067643,0.041019,0.23262,0.18636,0.26682,0.089187,0.019959,0.18636,0.23262,-0.0042982,0.22144,0.073772,0.21749,0.067643,0.067643,0.22144,0.019959,0.019959,0.1605,0.22144,0.22144,0.1183,-0.0042982,0.057761,0.067643,0.089187,0.041019,0.041019,0.066015,0.067643,0.23262,0.089187,0.18636,0.057761,0.22144,0.1183,0.22144,0.057761,0.26682,0.26682,0.23262,0.066015,0.089914,0.18636,0.057761,0.1183,0.21749
-0.020668,-0.033887,-0.018064,-0.018064,-0.020668,0.0024846,-0.014563,0.023222,-0.038813,-0.053411,-0.020668,-0.033887,-0.033887,-0.053411,0.087733,-0.014563,-0.018064,-0.033887,0.0010127,-0.038813,-0.053411,0.0048299,-0.033887,0.023222,-0.033887,0.023222,-0.033887,-0.038813,-0.033887,0.0010127,-0.033887,0.049421,-0.014563,-0.014563,0.049421,-0.053411,-0.018064,0.0024846,-0.033887,0.050791,-0.018064,0.14206,0.0024846,-0.053411,-0.038813,-0.014563,-0.038813,0.0010127,-0.053411,0.0048299,0.0048299,-0.053411,-0.033887,-0.033887,0.049421,0.030399,0.049421,0.049421,0.049421,0.087733,0.049421,-0.053411,0.0024846,0.14206,0.025761,0.050791,-0.033887,-0.020668,-0.020668,0.030399,-0.018064,0.030399,-0.053411,-0.038813,0.049421,0.023222,-0.053411,-0.014563,-0.018064,-0.053411,-0.014563,-0.020668,-0.053411,-0.014563,0.049421,-0.053411,0.14206,-0.053411,-0.053411,0.0010127,0.050791,0.049421,-0.018064,-0.033887,-0.033887,0.049421,-0.033887,-0.038813,0.0010127,-0.038813,0.050791,-0.033887,0.087733,0.0048299,-0.020668,0.023222,-0.014563,-0.033887,0.049421,-0.020668,0.0024846,0.14206,-0.033887,0.0024846,0.0024846,0.030399,0.049421,0.049421,0.0010127,-0.053411,0.025761,-0.033887,0.023222,0.049421,0.087733,0.023222,-0.018064,0.025761,-0.053411,-0.053411,-0.038813,-0.014563,-0.020668,0.0024846,-0.053411,0.049421,-0.014563,0.0024846,0.0048299,0.049421,0.049421,0.0010127,-0.020668,0.050791,-0.033887,0.049421,-0.033887,0.087733,0.087733,0.0024846,-0.014563,0.025761,0.050791,-0.053411,0.0024846,-0.033887,0.025761,-0.018064,-0.038813,0.087733,0.025761,-0.033887,0.023222,0.0010127,-0.014563,0.030399,-0.053411,-0.053411,0.0010127,0.087733,0.087733,0.049421,0.0010127,0.0010127,0.0048299,0.023222,-0.020668,-0.053411,-0.038813,0.0024846,0.0024846,0.14206,-0.053411,-0.033887,-0.038813,0.025761,-0.020668,0.0010127,0.0048299,0.0010127,-0.020668,-0.018064,-0.018064,-0.033887,0.14206,0.050791,0.025761,-0.020668,0.0048299,0.030399
-0.0049993,0.058898,0.1678,0.1678,-0.0049993,0.10249,0.16335,0.09718,0.19084,0.025693,-0.0049993,0.058898,0.058898,0.025693,0.070831,0.16335,0.1678,0.058898,0.17614,0.19084,0.025693,0.052828,0.058898,0.09718,0.058898,0.09718,0.058898,0.19084,0.058898,0.17614,0.058898,0.020981,0.16335,0.16335,0.020981,0.025693,0.1678,0.10249,0.058898,0.019662,0.1678,0.0059104,0.10249,0.025693,0.19084,0.16335,0.19084,0.17614,0.025693,0.052828,0.052828,0.025693,0.058898,0.058898,0.020981,0.027279,0.020981,0.020981,0.020981,0.070831,0.020981,0.025693,0.10249,0.0059104,0.21813,0.019662,0.058898,-0.0049993,-0.0049993,0.027279,0.1678,0.027279,0.025693,0.19084,0.020981,0.09718,0.025693,0.16335,0.1678,0.025693,0.16335,-0.0049993,0.025693,0.16335,0.020981,0.025693,0.0059104,0.025693,0.025693,0.17614,0.019662,0.020981,0.1678,0.058898,0.058898,0.020981,0.058898,0.19084,0.17614,0.19084,0.019662,0.058898,0.070831,0.052828,-0.0049993,0.09718,0.16335,0.058898,0.020981,-0.0049993,0.10249,0.0059104,0.058898,0.10249,0.10249,0.027279,0.020981,0.020981,0.17614,0.025693,0.21813,0.058898,0.09718,0.020981,0.070831,0.09718,0.1678,0.21813,0.025693,0.025693,0.19084,0.16335,-0.0049993,0.10249,0.025693,0.020981,0.16335,0.10249,0.052828,0.020981,0.020981,0.17614,-0.0049993,0.019662,0.058898,0.020981,0.058898,0.070831,0.070831,0.10249,0.16335,0.21813,0.019662,0.025693,0.10249,0.058898,0.21813,0.1678,0.19084,0.070831,0.21813,0.058898,0.09718,0.17614,0.16335,0.027279,0.025693,0.025693,0.17614,0.070831,0.070831,0.020981,0.17614,0.17614,0.052828,0.09718,-0.0049993,0.025693,0.19084,0.10249,0.10249,0.0059104,0.025693,0.058898,0.19084,0.21813,-0.0049993,0.17614,0.052828,0.17614,-0.0049993,0.1678,0.1678,0.058898,0.0059104,0.019662,0.21813,-0.0049993,0.052828,0.027279
-0.032026,0.021622,0.019902,0.019902,-0.032026,0.070963,-0.020783,-0.012776,0.063863,0.15905,-0.032026,0.021622,0.021622,0.15905,0.033041,-0.020783,0.019902,0.021622,-0.017853,0.063863,0.15905,0.080524,0.021622,-0.012776,0.021622,-0.012776,0.021622,0.063863,0.021622,-0.017853,0.021622,-0.047787,-0.020783,-0.020783,-0.047787,0.15905,0.019902,0.070963,0.021622,0.24111,0.019902,-0.0009681,0.070963,0.15905,0.063863,-0.020783,0.063863,-0.017853,0.15905,0.080524,0.080524,0.15905,0.021622,0.021622,-0.047787,0.040994,-0.047787,-0.047787,-0.047787,0.033041,-0.047787,0.15905,0.070963,-0.0009681,-0.041206,0.24111,0.021622,-0.032026,-0.032026,0.040994,0.019902,0.040994,0.15905,0.063863,-0.047787,-0.012776,0.15905,-0.020783,0.019902,0.15905,-0.020783,-0.032026,0.15905,-0.020783,-0.047787,0.15905,-0.0009681,0.15905,0.15905,-0.017853,0.24111,-0.047787,0.019902,0.021622,0.021622,-0.047787,0.021622,0.063863,-0.017853,0.063863,0.24111,0.021622,0.033041,0.080524,-0.032026,-0.012776,-0.020783,0.021622,-0.047787,-0.032026,0.070963,-0.0009681,0.021622,0.070963,0.070963,0.040994,-0.047787,-0.047787,-0.017853,0.15905,-0.041206,0.021622,-0.012776,-0.047787,0.033041,-0.012776,0.019902,-0.041206,0.15905,0.15905,0.063863,-0.020783,-0.032026,0.070963,0.15905,-0.047787,-0.020783,0.070963,0.080524,-0.047787,-0.047787,-0.017853,-0.032026,0.24111,0.021622,-0.047787,0.021622,0.033041,0.033041,0.070963,-0.020783,-0.041206,0.24111,0.15905,0.070963,0.021622,-0.041206,0.019902,0.063863,0.033041,-0.041206,0.021622,-0.012776,-0.017853,-0.020783,0.040994,0.15905,0.15905,-0.017853,0.033041,0.033041,-0.047787,-0.017853,-0.017853,0.080524,-0.012776,-0.032026,0.15905,0.063863,0.070963,0.070963,-0.0009681,0.15905,0.021622,0.063863,-0.041206,-0.032026,-0.017853,0.080524,-0.017853,-0.032026,0.019902,0.019902,0.021622,-0.0009681,0.24111,-0.041206,-0.032026,0.080524,0.040994
0.084578,-0.050239,-0.055072,-0.055072,0.084578,-0.059488,0.012261,0.0043264,-0.052768,-0.047228,0.084578,-0.050239,-0.050239,-0.047228,-0.07443,0.012261,-0.055072,-0.050239,-0.063705,-0.052768,-0.047228,-0.067564,-0.050239,0.0043264,-0.050239,0.0043264,-0.050239,-0.052768,-0.050239,-0.063705,-0.050239,0.090167,0.012261,0.012261,0.090167,-0.047228,-0.055072,-0.059488,-0.050239,-0.07094,-0.055072,-0.021839,-0.059488,-0.047228,-0.052768,0.012261,-0.052768,-0.063705,-0.047228,-0.067564,-0.067564,-0.047228,-0.050239,-0.050239,0.090167,-0.028398,0.090167,0.090167,0.090167,-0.07443,0.090167,-0.047228,-0.059488,-0.021839,0.015062,-0.07094,-0.050239,0.084578,0.084578,-0.028398,-0.055072,-0.028398,-0.047228,-0.052768,0.090167,0.0043264,-0.047228,0.012261,-0.055072,-0.047228,0.012261,0.084578,-0.047228,0.012261,0.090167,-0.047228,-0.021839,-0.047228,-0.047228,-0.063705,-0.07094,0.090167,-0.055072,-0.050239,-0.050239,0.090167,-0.050239,-0.052768,-0.063705,-0.052768,-0.07094,-0.050239,-0.07443,-0.067564,0.084578,0.0043264,0.012261,-0.050239,0.090167,0.084578,-0.059488,-0.021839,-0.050239,-0.059488,-0.059488,-0.028398,0.090167,0.090167,-0.063705,-0.047228,0.015062,-0.050239,0.0043264,0.090167,-0.07443,0.0043264,-0.055072,0.015062,-0.047228,-0.047228,-0.052768,0.012261,0.084578,-0.059488,-0.047228,0.090167,0.012261,-0.059488,-0.067564,0.090167,0.090167,-0.063705,0.084578,-0.07094,-0.050239,0.090167,-0.050239,-0.07443,-0.07443,-0.059488,0.012261,0.015062,-0.07094,-0.047228,-0.059488,-0.050239,0.015062,-0.055072,-0.052768,-0.07443,0.015062,-0.050239,0.0043264,-0.063705,0.012261,-0.028398,-0.047228,-0.047228,-0.063705,-0.07443,-0.07443,0.090167,-0.063705,-0.063705,-0.067564,0.0043264,0.084578,-0.047228,-0.052768,-0.059488,-0.059488,-0.021839,-0.047228,-0.050239,-0.052768,0.015062,0.084578,-0.063705,-0.067564,-0.063705,0.084578,-0.055072,-0.055072,-0.050239,-0.021839,-0.07094,0.015062,0.084578,-0.067564,-0.028398
0.012246,0.027981,0.039661,0.039661,0.012246,0.0053135,0.028471,-0.0069647,0.053318,0.030741,0.012246,0.027981,0.027981,0.030741,0.021644,0.028471,0.039661,0.027981,0.03091,0.053318,0.030741,0.052274,0.027981,-0.0069647,0.027981,-0.0069647,0.027981,0.053318,0.027981,0.03091,0.027981,-0.0010255,0.028471,0.028471,-0.0010255,0.030741,0.039661,0.0053135,0.027981,0.031326,0.039661,0.01369,0.0053135,0.030741,0.053318,0.028471,0.053318,0.03091,0.030741,0.052274,0.052274,0.030741,0.027981,0.027981,-0.0010255,0.029131,-0.0010255,-0.0010255,-0.0010255,0.021644,-0.0010255,0.030741,0.0053135,0.01369,0.021586,0.031326,0.027981,0.012246,0.012246,0.029131,0.039661,0.029131,0.030741,0.053318,-0.0010255,-0.0069647,0.030741,0.028471,0.039661,0.030741,0.028471,0.012246,0.030741,0.028471,-0.0010255,0.030741,0.01369,0.030741,0.030741,0.03091,0.031326,-0.0010255,0.039661,0.027981,0.027981,-0.0010255,0.027981,0.053318,0.03091,0.053318,0.031326,0.027981,0.021644,0.052274,0.012246,-0.0069647,0.028471,0.027981,-0.0010255,0.012246,0.0053135,0.01369,0.027981,0.0053135,0.0053135,0.029131,-0.0010255,-0.0010255,0.03091,0.030741,0.021586,0.027981,-0.0069647,-0.0010255,0.021644,-0.0069647,0.039661,0.021586,0.030741,0.030741,0.053318,0.028471,0.012246,0.0053135,0.030741,-0.0010255,0.028471,0.0053135,0.052274,-0.0010255,-0.0010255,0.03091,0.012246,0.031326,0.027981,-0.0010255,0.027981,0.021644,0.021644,0.0053135,0.028471,0.021586,0.031326,0.030741,0.0053135,0.027981,0.021586,0.039661,0.053318,0.021644,0.021586,0.027981,-0.0069647,0.03091,0.028471,0.029131,0.030741,0.030741,0.03091,0.021644,0.021644,-0.0010255,0.03091,0.03091,0.052274,-0.0069647,0.012246,0.030741,0.053318,0.0053135,0.0053135,0.01369,0.030741,0.027981,0.053318,0.021586,0.012246,0.03091,0.052274,0.03091,0.012246,0.039661,0.039661,0.027981,0.01369,0.031326,0.021586,0.012246,0.052274,0.029131
