,0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
0,-1,1,1,-1,-1,1,1,1,0.0,-1.4316218,552
1,-1,-1,1,-1,-1,1,1,-1,0.0,-1.3964902000000003,257
2,-1,-1,1,-1,-1,1,1,1,0.0,-1.3791834000000003,175
3,-1,-1,1,-1,-1,1,-1,-1,0.0,-1.1407762,7
4,-1,1,1,-1,-1,1,-1,-1,0.0,-1.0914066000000002,2
5,-1,1,1,-1,-1,1,1,1,0.125,-1.4316218,1
6,1,1,1,-1,-1,1,1,1,0.0,-0.9477918,4
7,1,-1,1,-1,-1,-1,1,1,0.0,-0.8315078000000001,1
8,1,1,1,-1,1,-1,1,1,0.0,-0.7596345999999999,1
